user_id,video_id,user_interests,watch_ratio,watch_time,liked
4967,cc9b8f0be30e4c00c5de497c661916db,Comedy,0.25,14.48,0
4967,1165b1a9d9ac57217e5a7f1ebde681f8,Comedy,0.11,1.47,0
4967,a315d14be623fcafef5c907487742305,Comedy,0.29,8.9,0
4967,e54e61c0fc2af2b9cfb61328c6009e81,Comedy,0.24,5.22,0
4967,104ec9d80ed89c1ae05ef436fea8a1e4,Comedy,0.28,14.12,0
4967,eb14767dda51915c6d3f9cb9b17b06bc,Comedy,0.14,3.9,0
4968,0c3735978ee8f53820938cfda30593b5,Comedy|Gaming,0.16,2.62,0
4968,092207ca5ea6191ee5143f9e854d1b02,Comedy|Gaming,0.15,2.89,0
4968,b288934b8acfee65491428e651aba0ff,Comedy|Gaming,0.12,2.05,0
4968,be7fd191e3b4c2a94b6b65becd5ceeea,Comedy|Gaming,0.13,6.67,0
4968,e46247b8ccf00e67cc5578e67ca72c15,Comedy|Gaming,0.01,0.46,0
4968,9e17a23ef7df4537ab9b01f1c4631ab9,Comedy|Gaming,0.25,11.63,0
4968,f68d9ea448ef064e1252e3259620a709,Comedy|Gaming,0.19,3.01,0
4968,d19a71570cd0db8729d25dd75b83f27d,Comedy|Gaming,0.14,3.06,0
4968,e2278e6b40bac4920b5cf13d781cd128,Comedy|Gaming,0.65,13.08,0
4968,c909cbf6f82a78e672e50f98c859aaa8,Comedy|Gaming,0.09,1.83,0
4968,e2b0bb56daa5cd0d29e623793ac7e357,Comedy|Gaming,0.23,7.5,0
4969,30a23323cb043afd9db3e7c832be6512,Fashion|Food|Pets|Education,0.22,7.55,0
4969,5a736553d760e443dec34566883f2fe7,Fashion|Food|Pets|Education,0.47,15.5,0
4969,1e3f2a7357af75024849730b4404354a,Fashion|Food|Pets|Education,0.66,17.29,0
4969,962e1f0a415030c430702f07ab294289,Fashion|Food|Pets|Education,0.96,24.9,0
4969,b39af3399cdd0a08965708bdc1e84b02,Fashion|Food|Pets|Education,0.09,4.44,0
4969,f2bc0d52c6027043e9bb4a426ffcc3aa,Fashion|Food|Pets|Education,1.0,26.97,0
4969,dbcf9a5605fc2d308a5bdec2e06d19dc,Fashion|Food|Pets|Education,0.78,14.78,1
4969,1ce3e7fb0a4ff00de525a72e5ed1aa26,Fashion|Food|Pets|Education,0.08,2.17,0
4969,a7a69bc076e1d1be66566fc19e9b13ce,Fashion|Food|Pets|Education,0.14,4.46,0
4969,89332429b83462578c64dfecb53f6d0e,Fashion|Food|Pets|Education,0.81,32.46,1
4969,0c3735978ee8f53820938cfda30593b5,Fashion|Food|Pets|Education,0.87,13.99,0
4969,be2bbb02149461c5d35f2991e63cf21f,Fashion|Food|Pets|Education,0.06,2.46,0
4970,bbd60a78d79ec6ce0df33da3fb29401d,Travel|Fashion,0.91,44.49,1
4970,2f9525a8b4d8b28dd95b84fee9e1f044,Travel|Fashion,0.29,5.15,0
4970,acf7424c12b97d84fc2b8701cdd86db9,Travel|Fashion,0.22,6.43,0
4970,5cb6ae3189da62781523a9018d7e7620,Travel|Fashion,0.25,7.32,0
4970,d43156b12f2f7396db1d57dcd3ee4d49,Travel|Fashion,0.19,3.63,0
4970,2a7683b8602fcfaa8fd3367d468c8d34,Travel|Fashion,0.65,16.15,0
4970,c2bb62c0d0fc33823b9299a9d1389d5d,Travel|Fashion,0.29,13.42,0
4970,eb09f0dd1580d7351623c5c7272376d3,Travel|Fashion,0.16,6.05,0
4970,abe5b336a354079610e87d6ffbacca5f,Travel|Fashion,0.18,8.95,0
4970,093db585ed16c7074678892ca83a2319,Travel|Fashion,1.09,13.0,0
4970,0ba8a147842dc87fee5641a8040c9cd7,Travel|Fashion,0.23,8.95,0
4971,a882a5a29306a94a3101530c56f704fe,Comedy|Fashion|Dance|DIY,0.42,21.5,0
4971,bc1a8a56b1ca46b1f2b4451ed4e3807b,Comedy|Fashion|Dance|DIY,0.14,4.23,0
4971,666b6aeb26d2715177ba7dd2d5230d61,Comedy|Fashion|Dance|DIY,0.6,17.4,0
4971,7381eaa17d00d672eff14bada8b3c072,Comedy|Fashion|Dance|DIY,0.02,0.47,0
4971,57064c25d1a8471a2da75cdfbdc5bedb,Comedy|Fashion|Dance|DIY,0.02,0.49,0
4971,52d18c629dd212b530bc82f4fed0b35c,Comedy|Fashion|Dance|DIY,0.04,1.12,0
4972,e7c687241316bfcec24f297ef64819fc,Comedy|Dance|Music,0.04,1.55,0
4972,2339760575ea6994c8c0bed55ccf6f7b,Comedy|Dance|Music,0.11,5.56,0
4972,8023acbc71dc398c552a76e257b58b00,Comedy|Dance|Music,0.18,4.97,0
4972,10588fe20bf3f4f39233a0b380e8c5cc,Comedy|Dance|Music,0.25,4.92,0
4973,e56d61b38838cecb6a84f29f03e144c6,Pets,0.28,6.72,0
4973,eb09f0dd1580d7351623c5c7272376d3,Pets,0.26,9.96,0
4973,011383e7b73fd4cb5d511ec81eb0b89e,Pets,0.04,2.15,0
4973,e1f33ee36bb4c6ecc80bf1f9fef4bce9,Pets,0.13,7.04,0
4973,6daf2867ac9dddba2f16fee2decca10d,Pets,0.68,23.28,0
4973,71a3f2bdc417085c582658e28e3c5baa,Pets,0.08,1.84,0
4973,666b6aeb26d2715177ba7dd2d5230d61,Pets,0.48,13.84,0
4973,27739a30822189d550131487a1ab451b,Pets,0.27,9.56,0
4973,383fce3301150fe9fc497acb5e108d1c,Pets,0.71,20.63,0
4973,86ec6cd9737252d6a7690c79ebbae45e,Pets,0.25,4.27,0
4973,fdadf138596d3f48a1f70459416964a6,Pets,0.06,2.37,0
4974,81a8601fefc019bb6003c8718f2bfb95,Beauty|Music|Food,0.16,5.91,0
4974,2a7683b8602fcfaa8fd3367d468c8d34,Beauty|Music|Food,1.08,25.0,1
4974,a340127587ece929c8339dcc48f9f28b,Beauty|Music|Food,0.07,0.66,0
4974,f3ea92b6843bacb925a26867546e2929,Beauty|Music|Food,1.13,55.0,1
4974,b873ede80ae66668632fe5cd9f91025d,Beauty|Music|Food,0.01,0.2,0
4974,e5eac47fec043821b5b4ff520f0944b1,Beauty|Music|Food,0.14,3.95,0
4974,6c47eb1bbb62e62497c9760508f20149,Beauty|Music|Food,0.88,35.95,0
4974,ed9c1d2ea44d1bc8c1db8d2b64801716,Beauty|Music|Food,0.25,6.88,0
4974,e087e2f219cb536b2df267727070f855,Beauty|Music|Food,1.17,14.0,0
4974,1bc797fa4ead5f1bbfe3f7dd113cc1d9,Beauty|Music|Food,0.2,5.27,0
4974,efd98d79c0ba887593a7f04472d58575,Beauty|Music|Food,0.03,1.25,0
4974,20197ac60aaaa1d21aac47d3542b1124,Beauty|Music|Food,0.21,3.64,0
4974,c4fd73495a3e32464c1990f81abcc75e,Beauty|Music|Food,0.27,4.91,0
4974,4538467177fce21290419d4621b27233,Beauty|Music|Food,1.09,17.0,1
4975,1fc7352449d8f3453bb6004807785a82,Fashion|Comedy,0.17,3.31,0
4975,27ae691cb003b316c7f8bcc385dc4641,Fashion|Comedy,0.06,0.75,0
4975,58b07662daf54e2a97ed822a48647fd3,Fashion|Comedy,0.08,2.67,0
4975,f575b5015875d07e9cb1d2d82da3ae9a,Fashion|Comedy,0.23,6.62,0
4975,75c800ebe0c269eff213b2485489b36d,Fashion|Comedy,0.26,7.08,0
4975,2fe86202d467283fa86f50f8d4369079,Fashion|Comedy,0.06,1.2,0
4975,c76e30a18a5bdaa11dfeea092221af1c,Fashion|Comedy,0.19,4.76,0
4975,2339760575ea6994c8c0bed55ccf6f7b,Fashion|Comedy,0.41,21.35,0
4975,d7f36c04b5707636b983b75c012883ad,Fashion|Comedy,0.08,1.81,0
4975,ed21998da9c794a68d9199960e2214cd,Fashion|Comedy,1.09,31.0,1
4975,bfcd4d0e6199b02e1c50ee251e88ba5c,Fashion|Comedy,0.02,0.65,0
4975,e087e2f219cb536b2df267727070f855,Fashion|Comedy,0.14,1.9,0
4976,2194183e8fdfb529cc883f0f23022138,Tech|Fashion|Travel,0.29,7.56,0
4976,a7670fde2d2db95688fe14cd83c43179,Tech|Fashion|Travel,0.22,7.69,0
4976,b4443d03e4c80b52abc71ed7f606a291,Tech|Fashion|Travel,0.48,7.74,0
4976,57e271c322bd1d4ab8fe7db81b823116,Tech|Fashion|Travel,0.26,11.98,0
4976,4f0f394f09ad5683fb7b81e885e54334,Tech|Fashion|Travel,0.87,45.0,1
4976,d06dbbb377fed2e917d00cfaa31510ff,Tech|Fashion|Travel,0.24,6.44,0
4976,836865f25ba62bcda5befd60c6727abe,Tech|Fashion|Travel,0.44,14.11,0
4976,b6b31c5465982af67a3c9d19fcf5202e,Tech|Fashion|Travel,0.13,5.76,0
4976,44fa5fc0701f52d64376f4669bb3cf8d,Tech|Fashion|Travel,0.18,6.49,0
4977,55a638af08e3b817d015629a7ee6fdb4,Dance|Music|Beauty|Education,0.06,1.64,0
4977,4ac325b9e9d7241b4f69bf1478edab69,Dance|Music|Beauty|Education,0.19,2.91,0
4977,20197ac60aaaa1d21aac47d3542b1124,Dance|Music|Beauty|Education,0.06,0.94,0
4977,64eb3e14edd3d9c895281dcaf81175f7,Dance|Music|Beauty|Education,0.17,6.78,0
4977,eb09f0dd1580d7351623c5c7272376d3,Dance|Music|Beauty|Education,0.1,3.69,0
4977,529f048f57a30837094ffd58b6ec2617,Dance|Music|Beauty|Education,0.87,16.53,0
4977,46ce28e376054c69004cb3f0dafb17f4,Dance|Music|Beauty|Education,1.14,11.0,0
4977,65c622c4044c998b34df40fa8f685bdc,Dance|Music|Beauty|Education,0.06,3.03,0
4977,bc1a8a56b1ca46b1f2b4451ed4e3807b,Dance|Music|Beauty|Education,1.12,30.0,1
4977,36731c60102c18793d6dac17f16e6295,Dance|Music|Beauty|Education,0.53,20.82,0
4977,0f90a101d2e18dce1cbeaf6136a29dc8,Dance|Music|Beauty|Education,0.14,3.25,0
4977,f8b2a78d037d6e3cf284f7cd0fee94a4,Dance|Music|Beauty|Education,0.17,5.52,0
4977,5cb941304dc03abc27421771cf0b42b1,Dance|Music|Beauty|Education,0.16,3.4,0
4978,20197ac60aaaa1d21aac47d3542b1124,Beauty|Music|Sports,0.45,7.71,0
4978,1ea0274e8c4fc1403beaa1819d2bc6f2,Beauty|Music|Sports,0.15,5.78,0
4978,af1588b2185b61f4d001718f42ab4040,Beauty|Music|Sports,0.87,30.55,1
4978,ab63e81cbd880e78dc1360720b34ae8e,Beauty|Music|Sports,0.19,7.27,0
4978,c83c207b93dde429b7628c5f97e4496d,Beauty|Music|Sports,0.21,3.56,0
4979,f21dd9b097e5a230f9f7a98e6e5a1bbb,Fashion,0.03,0.86,0
4979,1ac03051dcf95603c59c439bafb443d0,Fashion,0.22,7.26,0
4979,fd907d4a9630e1f8897f583f4be5a1c6,Fashion,1.14,38.0,0
4979,763e3389c42020099917487330cb88c3,Fashion,0.77,7.72,0
4979,1410401e7d04d02a3bc25f08300e9f7e,Fashion,0.66,26.24,0
4979,3e03feb2b9f9293d77b65da8d30bc468,Fashion,0.15,3.49,0
4979,27b0dbb0c1235a1281422b8c04fc86b7,Fashion,0.21,3.53,0
4979,16605e8f5be8d61e94ada16643f3d924,Fashion,0.09,1.27,0
4979,e30f0d4f74efb818d68a095017951d27,Fashion,0.87,26.01,1
4979,6288ae8a7ecf5fe9a8b96aa82b8b0d03,Fashion,0.76,25.81,1
4979,e4e07bad7d9b9c0def096617a6fab5eb,Fashion,0.11,5.71,0
4979,0469a9a3f5c907971f0057bb3c04139c,Fashion,0.29,8.87,0
4979,3229efad2512443b4054000b9534c4bd,Fashion,0.13,3.7,0
4980,f4f46fb9f397387f6b681f23b0541cc1,Sports|Beauty|Music,0.06,0.98,0
4980,56ea68c0bd14320654ee43fa74a3aa68,Sports|Beauty|Music,0.1,2.68,0
4980,25624310012631545566606a1cc56f71,Sports|Beauty|Music,0.22,8.5,0
4980,0d71acab8e105828332e83ee0293bd9a,Sports|Beauty|Music,0.01,0.37,0
4980,9decfaa4bbbaa3ae49d1d97382e1da5f,Sports|Beauty|Music,0.29,3.77,0
4980,7a3ee4eb308a7023832448169c3f1ab9,Sports|Beauty|Music,0.24,4.86,0
4980,a51030a5e2a98ea880abc466f4ecf7cb,Sports|Beauty|Music,0.14,1.86,0
4980,1bc797fa4ead5f1bbfe3f7dd113cc1d9,Sports|Beauty|Music,0.1,2.7,0
4980,5cc3c4f655dc4cfe59b809f61601a887,Sports|Beauty|Music,0.04,1.21,0
4980,4cbd6c5b86ea3c2a3d758540aa13f530,Sports|Beauty|Music,1.06,24.0,1
4980,02da0f0c089ce763fedbc03b694a0eff,Sports|Beauty|Music,0.14,3.04,0
4980,163e35146edd78e55b71d68d58808763,Sports|Beauty|Music,0.06,2.86,0
4981,3a8f0f930c3d8f796903139694efff26,Gaming|Sports|DIY,0.1,3.65,0
4981,a7ed432c268afb2385662c20fa4949a3,Gaming|Sports|DIY,0.2,10.95,0
4981,423df08f4048f94d7924455dca084a5d,Gaming|Sports|DIY,0.09,3.04,0
4981,8023acbc71dc398c552a76e257b58b00,Gaming|Sports|DIY,0.71,19.84,0
4981,721a3cabcb3df1f090301cfbe9270b54,Gaming|Sports|DIY,0.04,0.48,0
4981,50fe3e373104beb29669f26765868fa6,Gaming|Sports|DIY,0.04,0.81,0
4981,a8ebdaa246d778b27a66acee664d5514,Gaming|Sports|DIY,0.08,1.19,0
4982,894ea02dcd341976c3b4f80da936a31e,Music,0.1,4.9,0
4982,707c657468b12fd86f952f61f5cf0801,Music,0.08,3.81,0
4982,c5a437693f52d423ff02482954745c02,Music,0.45,10.91,0
4982,f4f46fb9f397387f6b681f23b0541cc1,Music,0.17,2.92,0
4982,1638504a10833a3a5892d3b5d025bb23,Music,0.19,11.44,0
4983,479574e6fa89beaec39ac2c416418441,Education|Comedy|Beauty|Tech,0.97,31.15,0
4983,c345720fb549728b8988256585e02077,Education|Comedy|Beauty|Tech,0.17,6.86,0
4983,1050e5018ab11696c4288c903bcea8a0,Education|Comedy|Beauty|Tech,0.25,13.37,0
4983,aa69b9086e7333fd6a4d5b8056f643a0,Education|Comedy|Beauty|Tech,0.71,31.85,0
4983,5a78bd5f252d4b8e9f41d70c2edea34b,Education|Comedy|Beauty|Tech,0.05,1.37,0
4983,30fc2d20cfa8429984e61e10c8a2ee05,Education|Comedy|Beauty|Tech,0.75,9.06,1
4983,d614281fe430b7aa35bb2101be838242,Education|Comedy|Beauty|Tech,0.28,11.83,0
4983,ca59073bea994c1235c3732a73ce080a,Education|Comedy|Beauty|Tech,0.95,35.98,1
4983,8a6c7c0878d20f60d36bce5de99195c2,Education|Comedy|Beauty|Tech,0.02,0.23,0
4984,011383e7b73fd4cb5d511ec81eb0b89e,Education,0.18,9.22,0
4984,fb56d588751d3f05cb8c80a003614f68,Education,0.11,3.46,0
4984,bfcd4d0e6199b02e1c50ee251e88ba5c,Education,0.13,3.9,0
4984,bc04303c65731133a3209d613df676a9,Education,0.05,1.92,0
4985,8943bbd06749aa360b45b42da1c7bbd2,Pets|Gaming|Dance|Travel,0.78,5.46,1
4985,d48851bf8bc9c3d861556118b32fce5e,Pets|Gaming|Dance|Travel,0.15,3.27,0
4985,bbb19bef13b22b4baec7ea2fd5d63496,Pets|Gaming|Dance|Travel,0.13,1.98,0
4985,4671077ddbba742c0863a2dd291bfd6d,Pets|Gaming|Dance|Travel,0.45,10.8,0
4986,baecefbe08adacd185ea4c39ea49253e,DIY|Education,0.86,23.14,0
4986,9c2098ef311a0f09cd76f92088089ad7,DIY|Education,0.16,3.14,0
4986,13b3978ef4bf0af0f9258efc42dc8255,DIY|Education,0.01,0.32,0
4986,6f666f6c5815417ea90850cf03ac7ed2,DIY|Education,0.12,3.27,0
4986,be1598cf13a8b28b48ba9aabf4d3d5e9,DIY|Education,0.11,1.63,0
4987,08319499e9245278c827bd11751527ea,Education|Music|Tech|DIY,0.11,1.65,0
4987,45469f2463d3ecaa5dd3cee72feee6bf,Education|Music|Tech|DIY,0.75,22.51,1
4987,1c8a48ab9d8bbbb31a78e85e2a8c2d25,Education|Music|Tech|DIY,0.18,3.32,0
4987,f0390401c98d44c966e94a407fdf9b47,Education|Music|Tech|DIY,0.87,38.35,0
4987,16bbc51ce051004e6382587f18858aff,Education|Music|Tech|DIY,0.25,10.7,0
4987,092207ca5ea6191ee5143f9e854d1b02,Education|Music|Tech|DIY,0.77,14.62,1
4987,d7654ea104c2cdc49bcc853112cd5638,Education|Music|Tech|DIY,0.19,8.11,0
4988,5ccefde105838a44b3ee820d96ce1899,Education,0.2,6.25,0
4988,d5d41994971aa25a6b5f7cecbd133719,Education,0.24,8.8,0
4988,3edab7d684426070b6388e9f07bb18f2,Education,0.03,0.8,0
4988,092207ca5ea6191ee5143f9e854d1b02,Education,0.2,3.77,0
4988,d94e87a251200ea87725cd8a1d056e37,Education,0.42,22.18,0
4988,3a43ca943e2715163f4ac426bcb2f2d6,Education,0.22,6.21,0
4988,aa31d2ffc39e137a8065d6d7d2ae031d,Education,0.08,1.47,0
4989,d7f36c04b5707636b983b75c012883ad,Comedy|Lifestyle|Fashion,0.03,0.73,0
4989,1ea0274e8c4fc1403beaa1819d2bc6f2,Comedy|Lifestyle|Fashion,0.17,6.27,0
4989,e1cd6f82f36756b63a305720f72a88e6,Comedy|Lifestyle|Fashion,0.06,1.66,0
4989,0576251d9ccdd9952cd11f436c9e919e,Comedy|Lifestyle|Fashion,0.12,2.67,0
4989,50b7204357b16a1ed515208b0f89d6c6,Comedy|Lifestyle|Fashion,0.51,12.14,0
4989,a5bb2c2b54c028455dd98a03985fd801,Comedy|Lifestyle|Fashion,0.83,26.46,1
4989,55589e6314d4103ad8eb87fa86e6ce07,Comedy|Lifestyle|Fashion,0.14,3.45,0
4989,e2098b6d5e9960abefa66d8b96a58fd4,Comedy|Lifestyle|Fashion,1.12,22.0,0
4989,245e4144c7627477252c8143d0dfa2ae,Comedy|Lifestyle|Fashion,0.06,2.59,0
4989,d1ca1e5dccc53d8bacfb0fe253dc3ee0,Comedy|Lifestyle|Fashion,0.4,9.69,0
4989,a7ed432c268afb2385662c20fa4949a3,Comedy|Lifestyle|Fashion,1.14,56.0,1
4989,b7f450fe4371e9f832720c70bd6c1c57,Comedy|Lifestyle|Fashion,0.05,1.25,0
4989,6b7e366357e102db39d8afb6619e300a,Comedy|Lifestyle|Fashion,0.26,6.89,0
4990,f2ed36c2a39d77a6b9fe0484a1ec64e1,DIY|Dance|Travel|Pets,1.2,34.0,1
4990,22b2ce0f76e73bfee5299671ccf6d219,DIY|Dance|Travel|Pets,0.09,3.14,0
4990,a315d14be623fcafef5c907487742305,DIY|Dance|Travel|Pets,0.12,3.82,0
4990,2339760575ea6994c8c0bed55ccf6f7b,DIY|Dance|Travel|Pets,0.74,38.69,1
4991,705dacb47742b113028000695f8410ca,Food,0.21,4.9,0
4991,a20cf382f4393947ecbcd38aa3c2b677,Food,0.2,5.89,0
4991,cae1ec9ca0c7c60a2936855f3d53a663,Food,0.27,9.06,0
4991,0fc60e12cbe2fc068dfc0602be335fa4,Food,0.11,2.01,0
4991,07eb45ae0cdb572dde51ca0ef6f2d9ae,Food,0.16,3.63,0
4991,7eb18189cec5804a6a82ed9cb39a903b,Food,0.23,12.19,0
4991,ee2392a35de9259437cf7022b0043144,Food,0.23,3.38,0
4991,6f0e8f54600de88c187f085e58f782e7,Food,0.13,2.6,0
4992,8164a3e799e0ec06bf2f41f3262c1859,Tech,0.26,3.62,0
4992,d7926a73b4e95adb4ae59ac0e070950d,Tech,0.8,16.78,0
4992,bd98d1205be3eaf30102c9e5dd6aad5d,Tech,0.04,1.87,0
4992,89332429b83462578c64dfecb53f6d0e,Tech,0.22,8.63,0
4992,8896389cb85cc2dce42c530206079e81,Tech,0.62,19.27,0
4992,6ecbcaa6d65ba4fda61c3199462c4f21,Tech,0.25,6.65,0
4992,4357106bd7603f6da0d431d572ba6e57,Tech,0.22,4.49,0
4993,aa23519a7c9d672767a280bde0831d2f,Fashion|DIY|Education,1.08,42.0,0
4993,528a8179b44f992e598b0338cc0ff4e4,Fashion|DIY|Education,0.07,0.77,0
4993,4fac5d6d56ab956adec05f3ef75279a5,Fashion|DIY|Education,0.29,7.26,0
4993,d96439e8bf795e3a4058bf780eb90187,Fashion|DIY|Education,0.17,4.58,0
4993,0541211f7757ff3ecc7b6d1b527030a0,Fashion|DIY|Education,0.1,3.12,0
4993,16bfcdbafc3016ca4bab06419f9a78f1,Fashion|DIY|Education,0.24,5.47,0
4994,1a595aaeb774351c8a9d4fe2f7ed4431,Beauty|Travel,0.99,35.81,0
4994,e4a43c85e1db9bcf3cf27bf172d976e7,Beauty|Travel,0.05,1.19,0
4994,03ef24ab6773bd3d8a5c797bfcbef5a9,Beauty|Travel,0.05,1.35,0
4994,eb77f630f0c2dce66ebcddb96c1f3bdc,Beauty|Travel,0.08,2.43,0
4994,c3fbafbe04c5a63008eac65e82a360cd,Beauty|Travel,0.1,1.77,0
4994,5c59f7ebbf9badd94b46c35646b071d5,Beauty|Travel,1.16,28.0,0
4995,3ec5920348292ea124c436bbbcfc1c48,Tech,0.2,7.1,0
4995,26719bee0148117189bf5a2eafe52026,Tech,0.1,2.11,0
4995,ca52ac8b774bc5c3049376ee76001426,Tech,0.46,7.74,0
4995,103b6957f929e65862f5c849e990f946,Tech,1.06,25.0,1
4995,a51030a5e2a98ea880abc466f4ecf7cb,Tech,0.09,1.15,0
4995,eb09f0dd1580d7351623c5c7272376d3,Tech,0.17,6.3,0
4995,e3fb06682bc29293d6b406a179c3c36f,Tech,0.69,19.26,0
4995,801aac5103ac90fd260e04c3d4919733,Tech,0.26,2.61,0
4995,3aeb55ef65a5b28b915c1244528957ef,Tech,0.21,6.56,0
4995,330aec82e509a50f439b16c350bfeb28,Tech,0.73,20.44,1
4995,110010e5ff16d86386c55e3e20b9fe63,Tech,1.07,54.0,1
4996,8cc9d011c1ca53af465c390ba19f434c,Music,0.04,1.16,0
4996,acf7424c12b97d84fc2b8701cdd86db9,Music,0.08,2.29,0
4996,2b7c6a5e3a4051c5414d739c22afc5fd,Music,0.02,0.63,0
4996,bd6dc0dcf7fb3bbcd38dd6108d27be38,Music,0.29,11.69,0
4996,0139dfc5bb5bd1e84d02cb4b454bfb8d,Music,0.23,9.38,0
4996,fb6e51f9d183c9f84375b34f29ae754a,Music,1.06,33.0,0
4996,1e7695fc6bb0f9d84ec0f3a4ef005c20,Music,0.73,19.66,0
4996,32af872b8af002c950c03ad6208306d8,Music,0.04,1.94,0
4996,af4dfcf401af381543a80b817e9718df,Music,0.04,0.73,0
4996,ee7b20d0e5c178f4aab5b73a814e91c7,Music,0.29,3.49,0
4996,c3fbafbe04c5a63008eac65e82a360cd,Music,0.24,4.3,0
4996,27ae691cb003b316c7f8bcc385dc4641,Music,0.17,2.22,0
4996,6b7e366357e102db39d8afb6619e300a,Music,0.18,4.75,0
4996,57e271c322bd1d4ab8fe7db81b823116,Music,0.02,1.03,0
4996,5204f87884b5fd644d5bd42b2c46972c,Music,0.07,1.77,0
4997,601802106eb2700f336a04cd65357df4,Gaming|Tech|Fashion,0.26,8.46,0
4997,26719bee0148117189bf5a2eafe52026,Gaming|Tech|Fashion,0.03,0.74,0
4997,e92adfbe984575cd683bbca54e1a597d,Gaming|Tech|Fashion,0.54,23.24,0
4997,820af4e0ef60661c76919cb0d91cfbf4,Gaming|Tech|Fashion,1.07,42.0,0
4997,3be3f88a7e4520017d9987b912f7c76e,Gaming|Tech|Fashion,0.27,7.99,0
4997,b32008c0a645919677db9dbe28dfb309,Gaming|Tech|Fashion,0.08,3.12,0
4997,e26e538eeedc4d33772bb33520b9f0c2,Gaming|Tech|Fashion,0.15,8.05,0
4997,b07f22456c52c5f74876f5a9600835e0,Gaming|Tech|Fashion,0.17,6.29,0
4997,79eaa9c5b06758df8e4954f2b4df2d7a,Gaming|Tech|Fashion,0.16,1.9,0
4997,768a16b3c12e7cebd0866d9360d16c3d,Gaming|Tech|Fashion,0.15,2.93,0
4997,b39af3399cdd0a08965708bdc1e84b02,Gaming|Tech|Fashion,0.23,11.63,0
4997,110010e5ff16d86386c55e3e20b9fe63,Gaming|Tech|Fashion,0.71,38.38,1
4997,6d7301431fe56441eecf47301852ee0b,Gaming|Tech|Fashion,0.08,2.32,0
4997,fd4ae67bf6365a5c22c754eaa1b9d2c3,Gaming|Tech|Fashion,0.06,2.17,0
4998,1cf9d3eb9cbce275da6935b6f4d1af59,Dance,0.08,2.58,0
4998,a16ff93b8db500e44c1173d3601b696f,Dance,0.14,1.66,0
4998,6daf2867ac9dddba2f16fee2decca10d,Dance,0.68,23.0,0
4998,b878c3fa7e18b34b9aaf6a765d7b7877,Dance,0.27,10.92,0
4998,5fe97aaa3135fa84ff88fe29274deeb0,Dance,0.1,2.21,0
4998,cb19c5c95ccea14977ee4af7f6c0abb6,Dance,0.18,7.56,0
4998,08319499e9245278c827bd11751527ea,Dance,0.28,4.13,0
4998,340eba53f492ab9dc19a468e2f92e5f6,Dance,0.15,7.38,0
4998,0541211f7757ff3ecc7b6d1b527030a0,Dance,0.13,3.97,0
4998,92dd4dcd734784d4fe77f19a682c3d13,Dance,0.03,0.56,0
4999,c47bb1555a61eba93afb9b7711e98ade,Comedy|Music|Tech,0.77,15.49,1
4999,d9eb1144b01595fa88968fa6772f0129,Comedy|Music|Tech,0.16,4.13,0
4999,56602ee393159fa026352b9bf9d247a3,Comedy|Music|Tech,0.87,22.66,1
4999,263a1fa0454affdec5b14f044b9d3268,Comedy|Music|Tech,0.14,4.61,0
4999,57064c25d1a8471a2da75cdfbdc5bedb,Comedy|Music|Tech,0.28,8.01,0
4999,ff89df55ca9d324a7d3e62cdecf7b6c6,Comedy|Music|Tech,0.19,7.32,0
4999,211cf7d6b44e5abad04f678b7179ea26,Comedy|Music|Tech,0.58,15.67,0
4999,5cc3c4f655dc4cfe59b809f61601a887,Comedy|Music|Tech,0.04,1.31,0
4999,c0f57f4983d066ec2128e2c0b6d1654b,Comedy|Music|Tech,0.18,2.17,0
4999,041fb51e4ba4818def5b03e6fe52c702,Comedy|Music|Tech,0.18,3.25,0
4999,fc69d127f8a865561503700205948647,Comedy|Music|Tech,0.02,0.92,0
4999,3c44ba29ee5309236a2b0c27f9e514a7,Comedy|Music|Tech,0.72,13.62,0
4999,65d038941ee47d350affa05711cf0553,Comedy|Music|Tech,0.24,5.58,0
4999,61b25e1c6ecc7bb946d01d54d7c9ca0d,Comedy|Music|Tech,1.14,35.0,1
4999,494857ff7c5defc5bdd7768caf41cef1,Comedy|Music|Tech,0.13,7.04,0
5000,134ffdfcad994c8e3c0a2f29239ba517,DIY|Lifestyle|Comedy,0.03,1.03,0
5000,e73e5c4918b22c2805046dd5466ae38c,DIY|Lifestyle|Comedy,0.16,4.53,0
5000,2002846ddd145e10dc667efd04dbf32a,DIY|Lifestyle|Comedy,0.84,18.37,1
5000,3f5ffebdfa119c3a73d6da4f4020dd2e,DIY|Lifestyle|Comedy,0.19,2.85,0
5000,0d171cc6f95b69c0bbc450d0a6d1d9cb,DIY|Lifestyle|Comedy,0.24,8.21,0
5000,be1598cf13a8b28b48ba9aabf4d3d5e9,DIY|Lifestyle|Comedy,1.13,15.0,1
5000,eb77f630f0c2dce66ebcddb96c1f3bdc,DIY|Lifestyle|Comedy,1.06,31.0,0
5000,c137c7a68c9f5fc3e656b2198527639c,DIY|Lifestyle|Comedy,0.04,0.52,0
5001,4f550e6b84e62adac58a9c5c744f250d,Fashion|Dance|DIY,0.28,8.59,0
5001,113a021d1d908fa091eec348ef9e4398,Fashion|Dance|DIY,0.02,0.5,0
5001,935a0fdf37b6909288cbc6aaea4f7c58,Fashion|Dance|DIY,0.75,13.53,1
